State,District,Name,Cluster,Cluster_Label,PC1,PC2,Anomaly_Flag,Anomaly_Score,Sex_Ratio,Child_Pop_Pct,SC_Pop_Pct,ST_Pop_Pct,Literacy_Rate,Female_Literacy_Rate,Gender_Literacy_Gap,Worker_Participation,Female_Worker_Part,Agri_Worker_Pct,Main_Worker_Pct
06,082,Rohtak,1,Cluster 1,1.7838,-1.7638,1,0.1307,866.7426589196787,12.187100689405618,20.43801191853781,0.0,80.22350661140884,71.7152814223499,15.938858390048836,32.60136599560499,14.880714394439089,29.21434703309853,83.51923738391234
06,083,Jhajjar,1,Cluster 1,1.2253,-1.6196,1,0.1313,862.1846747508583,12.52612413332568,17.78454828595427,0.0,80.64504970454009,70.73238089636814,18.57940326011305,34.070565157736034,17.243057840437377,32.38437651209369,75.47667317951576
06,084,Mahendragarh,2,Cluster 2,0.1142,-1.3588,1,0.1143,894.7078585885569,12.057525962814829,16.95217810013795,0.0,77.72222955283404,64.57170181968569,25.14899992808037,36.71927191330979,24.26353224335876,28.597334782505968,62.73243862675141
06,085,Rewari,1,Cluster 1,0.9202,-1.1962,1,0.1341,898.0931198414622,12.650111292278847,20.28207372391518,0.0,80.99127840811558,69.57458753162857,21.86728176928328,37.51138468920354,24.03796270865757,25.0042193842956,74.08913116215167
06,086,Gurgaon,1,Cluster 1,2.5788,-1.3154,1,0.1044,854.3535490822711,13.378084984997676,13.0700487047289,0.0,84.69969432014818,77.98199209368732,12.482536189491498,35.96833664370536,16.089041508179243,11.043185806915895,89.48534649248415
06,087,Mewat,2,Cluster 2,-3.5231,-3.4526,-1,-0.0143,907.0999121089988,22.77943894174318,6.908432582397456,0.0,54.08133058308119,36.60259758435152,33.33826328903905,26.62020099828967,12.607966400373671,36.91285814790802,70.4149480625181
06,088,Faridabad,1,Cluster 1,2.1803,-1.9229,1,0.1004,873.2163004212771,13.922219465523366,12.366409851618997,0.0,81.70220660453543,73.83829410981303,14.769438178948777,32.006323584749794,12.125795527148975,7.429876611840913,85.51298363859544
06,089,Palwal,2,Cluster 2,-1.0635,-2.9399,1,0.1046,880.4574235748795,17.022407040130123,19.48033389980704,0.0,69.32342749886156,54.23199268693529,28.424718207451527,29.68836913114697,13.948682024780268,31.58290881016142,70.07685026957357
07,090,North West,1,Cluster 1,3.3087,-1.9531,1,0.0597,864.7039504885968,12.303820634758717,19.06822271005451,0.0,84.44511319463177,78.41208372901328,11.249164136232494,32.504644419217186,9.797377591755684,1.7399425347799198,95.50551304325876
07,091,North,1,Cluster 1,3.8096,-1.6995,1,0.0438,869.4194971810645,11.633621553687142,18.65620544653133,0.0,86.85352133497479,82.20389390039664,8.68993170750339,33.38438564919401,9.412411374995155,1.1671602922623343,95.66092981521086
07,092,North East,1,Cluster 1,3.0707,-2.2993,1,0.044,886.2141069061994,13.47001102771919,16.67353668590272,0.0,83.085379679194,76.67034057696841,12.106047233609488,29.50476975621246,6.364704106251525,0.5489986180536026,94.11191044261597
07,093,East,1,Cluster 1,4.0508,-1.3526,1,0.0505,883.5768595041322,11.370255056612296,16.463723552750583,0.0,89.30744711677775,84.99067320221931,8.138229557618317,33.91308722751275,11.565936601292517,0.6289546862816806,95.74498181793088
07,094,New Delhi,1,Cluster 1,3.9423,-0.827,1,0.0267,821.9188627440917,8.985662375707726,23.411312357398383,0.0,88.34375290148866,83.56478290833907,8.67441713660223,41.92910058871581,19.67000718054385,0.5088930316924473,94.8438890848323
07,095,Central,1,Cluster 1,4.0519,-1.4378,1,0.0341,891.7487760744068,10.773973073224344,24.587512020881988,0.0,85.13783221480385,82.48953769698555,5.00559677351751,35.611691166369006,10.83901944997978,0.4696827953359631,94.5046148504634
07,096,West,1,Cluster 1,3.8013,-1.3503,1,0.06,875.2160384592697,11.340678024081852,14.802832446604592,0.0,86.97710950132648,82.38536293425291,8.612530842906708,34.37815419132187,11.939481197604389,0.7043187848842529,96.03131576539482
07,097,South West,1,Cluster 1,3.5988,-1.5142,1,0.0616,840.1872804053783,11.687479666003476,13.886342444998991,0.0,88.28228975357155,82.49528244724131,10.645826294801694,34.68672343758586,12.166734166768553,1.6482010480893994,94.29724197587988
07,098,South,1,Cluster 1,3.4105,-1.637,1,0.0726,861.712465620119,12.117555031627836,15.480856200874912,0.0,86.5681252670889,80.55236463640053,11.180332083616562,33.836640703327205,11.767566810939652,0.7866783932807798,94.01693868300605
08,099,Ganganagar,3,Cluster 3,-0.2705,-0.6267,1,0.097,887.3694097801292,12.973753382139057,36.58458800874278,0.6844007215229986,69.63575156110225,59.69836200271988,18.805390321777782,46.34810234576227,34.16962978004553,39.5002804950738,74.56819098208338
08,100,Hanumangarh,3,Cluster 3,-0.9614,-0.0453,1,0.1245,905.8446021409302,13.198121138766613,27.846465752930648,0.8051537957008877,67.1313745321221,55.836882273283365,21.574692491982415,47.06506819211446,38.22820886108964,50.1915571199387,76.87534420419989
08,101,Bikaner,2,Cluster 2,-1.4365,-0.9312,1,0.1398,905.170128006022,16.944360192340152,20.882367000474208,0.3290696833291242,65.13252890546572,53.23151756397085,22.666989394856287,41.718878294979945,30.774189412502132,43.54030792692819,76.32953697394464
08,102,Churu,2,Cluster 2,-1.6188,-0.3416,1,0.1412,939.7543953755114,15.582528865478462,22.148104456528827,0.5513479218669636,66.7506711257372,54.04288655460178,24.740349269642135,44.266153219317815,36.57773851053688,46.91109833645131,69.60133092756215
08,103,Jhunjhunun,2,Cluster 2,-0.6986,-0.3197,1,0.1373,950.043617277552,13.498545889300413,16.878867782381747,1.9479702112028527,74.13061412168832,60.954271600378576,25.94437075812144,41.86383534272792,33.929533621028305,36.87200231599208,66.26207596498739
08,104,Alwar,2,Cluster 2,-1.7235,-0.0446,1,0.1281,894.8580369732019,16.002459324926736,17.77365773414959,7.872479811136039,70.71679919124367,56.25075215526672,27.49514316398076,46.50132723528168,41.1704904409006,41.222516039992,69.03318736091943
08,105,Bharatpur,2,Cluster 2,-1.9967,-1.0978,1,0.1088,879.7765920252323,17.114832396951574,21.86828761817912,2.1224566032375605,70.1070446059432,54.2440907814372,29.853154147523263,42.03138991281801,35.54483137928259,41.061322648284,64.87666572687027
08,106,Dhaulpur,2,Cluster 2,-1.9952,-1.2269,1,0.0995,845.821980365549,18.036478587934184,20.36400677653674,4.856462740651595,69.0763401466069,54.67450834780995,26.54868341878856,43.36552519817391,33.299389186226755,35.88354242639695,60.70522082826847
08,107,Karauli,2,Cluster 2,-2.6386,-0.7988,1,0.0741,860.8670574078116,16.551162765181232,24.30759377005832,22.28427537702777,66.2219541437976,48.61093859241304,32.80148516532598,43.1151628529578,38.195161938248674,47.0058499250866,69.71828745749342
08,108,Sawai Madhopur,2,Cluster 2,-2.5312,-0.5008,1,0.093,897.005955703655,15.064044727606806,20.87445556178686,21.403001457825276,65.38894516129317,47.512404975747785,33.997266862421185,43.28310936834311,37.09557892069926,48.9902572015749,72.40584152729437
08,109,Dausa,2,Cluster 2,-2.1128,-0.3888,1,0.1056,905.378607976106,15.7943329974321,21.6798243279375,26.51380407229769,68.15918445938827,51.92988652382938,31.048399155505948,41.88027598966966,36.87044662654419,48.92745746864477,73.95437512326606
08,110,Jaipur,2,Cluster 2,0.4177,-0.9849,1,0.1401,910.3833436115308,14.03412344189969,15.141488803953049,7.967881333703984,75.50517427950871,64.02416399131175,22.028021203953276,37.19931761567528,23.74997268556477,27.24361666003352,83.57401315188935
08,111,Sikar,2,Cluster 2,-0.7604,-1.0182,1,0.1397,947.1654339304288,14.188522682833998,15.642656330011992,2.8143305296726258,71.91061951486402,58.22767978242253,26.882132848146448,37.593530576883786,26.77098122384042,35.33309355948908,69.41959495441648
08,112,Nagaur,2,Cluster 2,-2.2008,-0.6746,1,0.1201,949.946501996964,15.332992919945715,21.159775714134984,0.3149579637837643,62.79528395499912,47.817018109071455,29.355895405478563,43.10739981915161,35.30126882038056,44.17265944867808,69.14506249465244
08,113,Jodhpur,2,Cluster 2,-1.6327,-1.1147,1,0.1301,916.4776436540244,16.448680761506466,16.49028454110407,3.225350642024428,65.94437907276814,51.83014569421677,27.12166122657962,40.40342648077859,29.75425311515128,33.649339046183194,70.91695804841244
08,114,Jaisalmer,2,Cluster 2,-3.6146,-1.5533,1,0.0355,852.0989306291262,19.47444392531037,14.797908403851809,6.333452253182847,57.21560238462451,39.71490713864116,32.32084798463938,43.1250643734541,34.501688778142245,31.65733827616882,60.70653471926563
08,115,Barmer,2,Cluster 2,-3.7285,-0.6558,1,0.0675,901.905886099712,19.261519246656075,16.76097291945351,6.769349296457302,56.52676278369293,40.62573063619661,30.233009706727927,46.18268029469792,41.00025187713256,42.41809856613239,61.65306424545233
08,116,Jalor,2,Cluster 2,-3.7003,0.1642,1,0.047,952.4488754412076,17.30463217642845,19.53246241927458,9.77284782335282,54.85655717379445,38.46533986857697,32.207511548003616,49.03096684584384,45.03304577085874,52.97944334652326,73.68799657389108
08,117,Sirohi,2,Cluster 2,-2.866,-0.9977,1,0.0579,939.8836832755868,16.728389939267387,19.478340245439263,28.22126973037962,55.250978583562585,39.72807833933557,30.248731540062263,40.51050517877234,29.40222857313564,37.57720405212599,74.62371584621359
08,118,Pali,2,Cluster 2,-1.8358,-0.6507,1,0.1194,987.0580112383,14.597464728871062,19.537753984765207,7.095598538064649,62.39116530346139,48.008832545451,28.80616625751763,41.33972132532185,31.54173636147176,37.507405081399504,71.85902861952663
08,119,Ajmer,2,Cluster 2,-0.8155,-0.8172,1,0.1388,950.8203778458331,14.756458638850477,18.506286362024458,2.4576353863569143,69.33481993837098,55.68013309703787,26.75929679365024,40.79368127316059,29.19639672842894,30.769690677427253,78.50087594261105
08,120,Tonk,2,Cluster 2,-2.4775,0.0338,1,0.1031,952.0062186185,14.355468062921526,20.255944097272547,12.538080637376648,61.58435801552303,45.44738869719608,31.669115781513128,45.67291388464012,40.00533764191636,50.58652630087144,76.3750440953785
08,121,Bundi,2,Cluster 2,-2.4663,0.1289,1,0.1119,924.7799570309792,14.392216803221874,18.97442267842644,20.57320781416249,61.51739917688551,46.55078737838021,28.887232303838616,47.35693208966375,39.585308367650526,44.86448162009994,68.6326129890076
08,122,Bhilwara,3,Cluster 3,-2.2355,0.3721,1,0.1205,973.008906102548,15.016796601070448,16.93764186599007,9.51923647812373,61.36903714994821,47.20667718238056,28.058805303180165,47.67091698937482,39.87044815274119,46.972429920786645,76.93397725936603
08,123,Rajsamand,2,Cluster 2,-2.4122,0.3418,1,0.1042,989.5396661844466,15.220599742174674,12.81068513924902,13.903632812466228,63.14162577150106,47.95279657708076,30.468764268397663,47.62514514562981,40.20752427606396,33.621564508896554,65.8249081841799
08,124,Dungarpur,0,Cluster 0,-3.6966,0.9986,1,0.012,993.5221928066478,17.445439565821086,3.764137029077773,70.82464322546078,59.45941466248748,46.157707076724286,26.7261680976768,46.20028634145498,42.61307476662524,20.452366663289247,33.73436318714293
08,125,Banswara,0,Cluster 0,-4.0266,2.0733,1,0.0269,980.1455019752048,18.09656269732432,4.455725638878767,76.38444827077834,56.33350586400508,43.060000846216525,26.42395448210732,50.99202496821948,48.81677720569476,46.73654282141976,59.24049776668332
08,126,Chittaurgarh,3,Cluster 3,-2.4514,1.1922,1,0.0707,971.903964779084,13.76039442142847,16.202670658884262,13.05064046860208,61.70640268923009,46.52672102822153,30.08219704496041,51.98052498870066,45.47267551010488,58.012469557959776,81.83119382626082
08,127,Kota,1,Cluster 1,0.6828,-1.06,1,0.1436,910.5841292411284,13.072996913399905,20.779348584889703,9.42156232605199,76.55525667498841,65.8662675588095,20.44166415224798,38.380606187346686,23.031705011437293,23.02263187907229,77.12867465889256
08,128,Baran,2,Cluster 2,-2.1249,0.0497,1,0.1298,928.8029718666446,14.938806220379387,18.08898757314425,22.64206648102032,66.6583661029334,51.96467119937331,28.385363997310208,45.19163691827063,37.84395645454391,45.68399679324192,65.10967583150405
08,129,Jhalawar,3,Cluster 3,-2.6352,0.3944,1,0.1104,946.0009956656824,14.754497994159289,17.261497708572357,12.91370243259121,61.49947960137132,46.52982676832501,29.220717245253823,48.610013684078496,41.27270818937996,52.05831328814053,69.34222610977476
08,130,Udaipur,0,Cluster 0,-2.6027,0.4681,1,0.1003,958.3980352322982,16.573676354605954,6.144041558847876,49.7092640512055,61.824584842199016,48.44837321753791,26.289357880060518,44.51095352005267,35.29150869827832,31.25225603188794,60.21124878549521
08,131,Pratapgarh,0,Cluster 0,-4.0291,2.5548,1,0.0184,982.5468767133302,17.343820576875213,6.963085701643605,63.42435541707765,55.973540769241495,42.35456381734659,27.145391724377504,55.45832910832311,53.38313524170898,57.51848142715264,68.03429920173532
09,132,Saharanpur,2,Cluster 2,0.6236,-2.4434,1,0.1101,889.9572870924582,14.989432786115325,22.05325321906241,0.0282715522986214,70.48711632416415,61.74032572032085,16.53588521820663,29.925841987409356,7.732025711338034,40.7640088533794,85.0924090754851
09,133,Muzaffarnagar,2,Cluster 2,-0.0192,-2.1079,1,0.1321,889.0525085322831,15.592135367292286,13.545272705859183,0.0076505148289663,69.1171853779182,58.68661714383328,19.755127245537835,31.17268635881832,10.772646017236234,43.29923725113112,84.03948766068669
09,134,Bijnor,2,Cluster 2,0.2176,-2.4137,1,0.1187,916.8666703101944,15.32104185148286,21.38217124169057,0.0830366091520029,68.47537729081736,59.71714051520215,16.843335965412763,29.54441467472485,9.454396201414932,38.8015653893805,77.18292409442334
09,135,Moradabad,2,Cluster 2,-0.9364,-2.5555,1,0.0937,906.3729183528512,16.433738767302472,15.32701341951372,0.0143545502667012,56.769531572273046,47.85894485845804,16.970334640037798,29.711006230922592,9.889369804568013,38.818079419612346,77.93478820519802
09,136,Rampur,2,Cluster 2,-1.4056,-2.2596,1,0.1054,908.52193295307,16.235290491258098,13.183213254109155,0.0153265300093885,53.34101335383156,44.44332120956624,16.95578937171156,31.5632760928822,11.472664646155785,45.912370246086525,76.53544674138466
09,137,Jyotiba Phule Nagar,2,Cluster 2,-1.0673,-2.1009,1,0.1378,910.0346774972002,16.314942607436826,17.280587494654178,0.0089119730727994,63.838726225494966,52.101383944500576,22.434058000015572,32.55527461103856,15.973594047255158,44.444982298122646,75.70945218490074
09,138,Meerut,2,Cluster 2,0.8591,-2.1731,1,0.1384,886.1849668874535,14.627308098960157,18.124429935455844,0.0984409451608435,72.84047116127034,63.98275649390699,16.7608061680844,31.667755131197968,11.85014827441707,26.42647351447312,81.68529506968572
09,139,Baghpat,2,Cluster 2,-0.0204,-2.1298,1,0.1307,861.3110117559672,14.963301428650364,11.439333009988887,0.0010744040127455,72.01446841306814,59.95295015011977,22.49446176547,31.97848429221333,12.28751297725622,38.85215805325238,80.27910102113056
09,140,Ghaziabad,1,Cluster 1,1.542,-2.0133,1,0.1177,881.0595644386085,14.55110329809287,16.521180055301073,0.0847565332271028,78.07351939074306,69.78973710221935,15.626442297518096,32.47871207663118,13.175918946046878,14.669544595399788,82.39919028659592
09,141,Gautam Buddha Nagar,1,Cluster 1,1.3252,-1.782,1,0.1139,851.369445998378,14.962426772403624,13.112252482381386,0.134395961446865,80.12368026930818,70.81926657552337,17.240423077415173,34.53090348671057,16.58857819161078,15.553610995433212,80.56312586868245
09,142,Bulandshahr,2,Cluster 2,-0.7114,-2.2278,1,0.1351,896.3024180874239,15.71217868460844,20.736340121703112,0.005658483109285,68.88428904428905,55.569144261365786,25.35759309675733,33.52965602424117,16.65416095545649,36.622828699520994,75.44926103336003
09,143,Aligarh,2,Cluster 2,-0.5126,-2.4786,1,0.1381,882.1191231949246,15.637625415465736,20.557344002499804,0.017120822104315,67.51566442320723,55.6753357465204,22.2953770884706,31.96506481279102,14.229920209908514,33.91640219659883,73.7251151903035
09,144,Mahamaya Nagar,2,Cluster 2,-0.381,-2.7656,1,0.1227,871.3759991006151,15.856377036482206,24.76845520058695,0.0171277963683958,71.59126296329491,59.23325922690259,23.142179918559464,30.939638577932755,11.802256715450993,39.00147692180577,69.6724951716018
09,145,Mathura,2,Cluster 2,-0.6983,-2.4069,1,0.131,863.1683276949803,15.87148788623044,19.887844772894304,0.0596737416692315,70.35981012717298,56.89475981520293,25.0711086652311,33.0144583194618,17.439551751226,33.37423998649129,70.73033834796578
09,146,Agra,2,Cluster 2,0.2739,-2.5378,1,0.1353,868.4502398144909,15.25200184575123,22.43427340065633,0.1641849580326953,71.5787208111851,61.1848876342256,19.435209343932605,31.45299501199082,13.153043756000942,27.673537461758297,75.58848331179614
09,147,Firozabad,2,Cluster 2,0.2517,-2.4358,1,0.1353,875.4277254689403,15.304048266001002,18.96959197103784,0.1026757336211189,71.92453861048843,61.74884757611064,19.073663668260536,30.48332450015131,11.978372537753728,33.335259303420386,75.32937371392254
09,148,Mainpuri,2,Cluster 2,0.3525,-2.1088,1,0.118,880.986775413564,15.21779967022187,19.705661512344737,0.0255816206224254,75.9942052039541,66.29964974533061,18.23041433090563,30.01505462318219,10.829318792621168,56.24741459239712,75.74031809428715
09,149,Budaun,2,Cluster 2,-2.2688,-2.7993,1,0.0414,871.111248887694,18.0588751013065,16.907756221251226,0.0015752753472667,51.29213350935884,40.0886132033673,20.895087196039988,30.075347049454955,9.784923842143304,61.30991029879631,79.08687732707932
09,150,Bareilly,2,Cluster 2,-1.0605,-2.3781,1,0.1191,886.7646591012718,15.767971964492974,12.52484343102704,0.0725436054059485,58.49459145762293,48.30064128783203,19.202981000730382,31.516588476784364,11.908246735294597,38.09008888200969,74.46031337310114
09,151,Pilibhit,2,Cluster 2,-1.0534,-2.458,1,0.0996,894.5925474019638,15.013242199559135,16.423281652894353,0.0843916342976661,61.474016083777926,50.00098329142053,21.702580461945253,30.45804371919939,8.724250655627447,54.01152593335004,74.912908883698
09,152,Shahjahanpur,2,Cluster 2,-1.1091,-2.6846,1,0.0816,871.5963553354917,16.717733153547368,17.717155080028924,0.0168965102054256,59.54400172849456,49.567843418134736,18.60946756445704,29.675793221306368,7.7778928460469885,55.64853275111128,78.40080967122238
09,153,Kheri,2,Cluster 2,-1.1673,-2.539,1,0.093,893.9655338884422,16.469932307000594,26.404323240351303,1.3273259039555678,60.55600162789112,50.417825006991166,19.14865146795992,31.45092201590404,10.865590899320146,58.30509251864843,75.76779962015247
09,154,Sitapur,2,Cluster 2,-1.1976,-2.8098,1,0.0934,887.7867891737508,16.671706818388614,32.25757316248557,0.0357270931794704,61.12065675454191,50.67125627721125,19.64109673587276,31.72623858383333,11.919507873941068,53.674674996942215,71.95561372752182
09,155,Hardoi,2,Cluster 2,-0.9872,-2.7163,1,0.0958,867.6492464778898,15.94235794416842,31.13983060682728,0.0085270759093002,64.57487307247027,53.18689074701543,21.202567129136256,32.22565232741528,11.938237185909562,56.89770468237517,73.53379137584102
09,156,Unnao,2,Cluster 2,-0.4869,-1.8678,1,0.1249,906.8718418096704,14.023923172521132,30.51724587218948,0.0941330286932012,66.36542022083091,56.76164741842474,18.29244816612116,36.18440164884005,18.51678978272046,46.65097124323402,67.73372429637323
09,157,Lucknow,1,Cluster 1,2.0141,-1.6048,1,0.1242,916.8444369457034,11.844448540449577,20.660729202207136,0.1635351835947151,77.28887150081917,71.54204248341533,11.017549352545783,33.613517514125775,14.41252057747196,15.488791202523194,74.68761464500398
09,158,Rae Bareli,2,Cluster 2,-0.8285,-2.0353,1,0.1025,943.2110614182142,14.168510955176522,30.25544411358017,0.0515627537211952,67.25332718448794,56.28975630559021,21.33562143043697,35.3748092457068,20.406142223582695,34.338720521951345,53.52898207867454
09,159,Farrukhabad,2,Cluster 2,-0.2011,-2.1173,1,0.1309,873.5132771505804,16.05194981551068,16.587700853594626,0.0122002711642877,69.04350584357813,59.44348354969304,17.95832021149181,31.416600007214075,11.117861482381532,53.2354495523134,80.14729843128183
09,160,Kannauj,2,Cluster 2,0.1133,-1.926,1,0.1286,878.7265700132459,15.554721190668204,18.7116386658103,0.000905460287719,72.7044306593449,63.32989235981351,17.57914736845042,31.671552127952403,12.098239636570131,57.66282429537467,79.86395413550457
09,161,Etawah,2,Cluster 2,0.8239,-2.0998,1,0.1232,870.0700828509817,14.38036173750324,24.546753402747484,0.0106839633078561,78.41479982869885,69.61489665422314,16.448664591827907,31.99322295345206,12.549561521508137,45.56347713368849,71.44991226544839
09,162,Auraiya,2,Cluster 2,0.8851,-2.1145,1,0.1068,864.1492351764769,14.535009731469431,28.38776553138897,0.0108731502053213,78.94943970796284,70.61115017247171,15.499071946049312,32.041216488044974,12.115620675366104,53.094748463315256,73.6886994568156
09,163,Kanpur Dehat,2,Cluster 2,0.4211,-1.7363,1,0.1244,864.7024931093013,14.027794479852842,25.6401348636888,0.0445945404257024,75.78219151558166,66.86424685802666,16.583567249601316,35.011112447277114,16.19261665760227,52.32737125992265,71.34308848972115
09,164,Kanpur Nagar,1,Cluster 1,2.4575,-1.5088,1,0.1162,862.4509412530907,11.130630209802176,17.828120948174174,0.0819205512534957,79.6548265142911,75.05247355619422,8.56568530550328,34.31870827028674,12.838363355082484,21.293295137104447,78.1796834055025
09,165,Jalaun,2,Cluster 2,-0.1427,-1.8195,1,0.1232,865.1240712863595,13.72784433369981,27.70326644078548,0.0492315266388713,73.74574496031144,62.46284582814372,21.01591495116002,36.73216274333215,19.109381258913967,47.15608508225348,67.701413097409
09,166,Jhansi,2,Cluster 2,-0.0336,-1.1522,1,0.1305,890.0463006744617,13.02774988329348,28.144909219089534,0.1937853590733127,75.04835378517227,63.48584085143835,21.896514300722565,40.77418076526454,26.51569806421177,38.85428401033729,68.72393896779292
09,167,Lalitpur,2,Cluster 2,-2.0857,-0.8695,1,0.1316,905.727046805749,17.37118448712827,19.68897962658564,5.862022672054172,63.52281136967288,50.84415001638417,24.13444563183767,41.20451018015835,30.41229389180838,55.26084183800172,70.93121897045998
09,168,Hamirpur,2,Cluster 2,-1.0595,-1.3477,1,0.1303,860.5158566357278,13.97782275408975,21.8420063661102,0.0429237017617734,68.77338330192751,55.94680382541468,23.81137621261518,40.17576984202448,26.456882846335176,44.97413530784055,65.45063168452965
09,169,Mahoba,2,Cluster 2,-1.2712,-1.3701,1,0.1273,878.2952152638102,14.627299482395276,25.217875742900915,0.0738619888168154,65.2697341237101,53.2152890538416,22.613658512622216,39.91926553556221,27.471435546875,46.64918381587527,68.26662396046626
09,170,Banda,2,Cluster 2,-1.5576,-1.5218,1,0.1295,862.9824118209791,16.39270649824109,21.55456510745189,0.0090585247386643,66.66522648324491,53.67480631218986,24.10382111073774,38.99550408189352,25.958749133208727,50.93866370999118,68.8669766805522
09,171,Chitrakoot,2,Cluster 2,-1.8242,-1.3644,1,0.1046,879.2695382598001,17.67729119820919,26.88786262389965,0.0369052060540671,65.04895158000977,52.73884245842934,23.06140627838233,39.74841942867514,30.00372837595823,55.88576270240514,71.693594826952
09,172,Fatehpur,2,Cluster 2,-1.0493,-1.1592,1,0.1425,901.27187984303,14.816884203601353,24.745388157477414,0.0129143365468507,67.42782180319303,56.580899100598224,20.61227809571414,40.41157990574813,28.06008921395725,44.10566870533654,62.9887896654758
09,173,Pratapgarh,2,Cluster 2,-0.7571,-1.6465,1,0.1065,998.114047513052,14.126739834740825,22.100992134655343,0.0225293933797237,70.09083407540622,58.44651551341919,23.429599313680853,33.23633956875064,22.583864818197245,31.41755914348477,51.84816065239016
09,174,Kaushambi,2,Cluster 2,-2.1144,-1.6703,1,0.0836,907.721664669016,17.015046299190544,34.72107957259208,0.012065546550504,61.27838580589171,48.559681878528224,24.223481888217407,39.9529631231886,31.065376797865223,46.80888018200993,64.98530714176182
09,175,Allahabad,2,Cluster 2,-0.3856,-1.7591,1,0.138,901.2637113334252,14.868942936397694,21.998068316306405,0.1335988852596344,72.31605772774152,60.97438462686748,21.57992144048028,35.468060461598846,24.29677912154253,27.09910995133782,60.92749349284793
09,176,Bara Banki,2,Cluster 2,-1.1753,-1.7212,1,0.1253,910.1110497324952,15.943421947257322,26.51452955332584,0.0187076452012283,61.74978984483543,52.34245415602648,17.930545150644164,36.58264684964788,20.70054182924333,51.27568428553464,69.941233181037
09,177,Faizabad,2,Cluster 2,-0.4326,-1.7246,1,0.1432,961.687101271169,14.572342488615927,22.462480716277973,0.0376771148152404,68.73330699403198,59.02926205954173,19.087433244542915,33.638621835081885,19.260951255109926,35.98385003049774,59.74177372959147
09,178,Ambedkar Nagar,2,Cluster 2,-0.1266,-1.6861,1,0.1192,977.7863923920124,14.146991018763178,24.65190200709958,0.031110710758801,72.22852351943668,62.66024402011742,18.99761076809851,32.8371466890864,20.244323386853235,34.237831439754736,56.00700027178124
09,179,Sultanpur,2,Cluster 2,-0.7186,-1.8084,1,0.1296,983.2574770733726,14.83686175590586,22.427199372576613,0.0183296959245659,69.2665220252438,58.28392365468078,21.901924022500765,32.72567055479196,19.802808028128087,35.39028449291504,55.60511881232738
09,180,Bahraich,2,Cluster 2,-2.727,-2.4344,1,0.0754,891.5132405292306,18.77421165795183,14.602817705837978,0.3199501337689174,49.361069448420494,39.1784534815047,19.16132857918752,33.03465777607275,15.608751909393028,50.62395847798917,64.52680183307874
09,181,Shrawasti,2,Cluster 2,-3.4988,-2.3574,1,0.044,881.4053615357545,18.94696521536012,16.944747489844374,0.4952741325319211,46.74108794187632,34.77735924246162,22.38273239547351,36.13469594875783,20.97068757354852,47.99247068147763,57.649317036321534
09,182,Balrampur,2,Cluster 2,-3.0292,-1.8744,1,0.0836,927.5361278741497,18.37001114645605,12.901592384108271,1.158254078695376,49.50851076566959,38.42582141439872,21.30724796980401,35.382574761537974,21.850409693368302,47.82368501012163,60.33872934404732
09,183,Gonda,2,Cluster 2,-1.9651,-1.9393,1,0.1262,921.454094964821,16.668593522444763,15.491716607176814,0.0253354840344224,58.70957979516574,47.08584718915983,22.32376429242904,34.0879327671969,19.11034489878083,47.346209309795725,63.18924746615272
09,184,Siddharthnagar,2,Cluster 2,-2.5197,-1.854,1,0.0903,976.146151440628,18.955908595211888,15.971690663490795,0.4696992963302031,59.24936323589465,47.41048043839894,23.51153118153649,34.341383590884526,23.35584028501774,38.76809368095046,50.96643751607126
09,185,Basti,2,Cluster 2,-1.0396,-1.9973,1,0.1326,963.2908246180908,15.864260950859904,20.854798447045685,0.1468879237026793,67.2190190957779,56.2308380987084,21.645617003900497,31.799531257100934,18.61127099749254,39.93540796847725,56.61998142117781
09,186,Sant Kabir Nagar,2,Cluster 2,-1.3771,-2.2776,1,0.1029,972.2545466253324,16.55286928566806,21.516013160111772,0.09287638695113,66.7203485573312,54.79646172734503,23.58958990175259,31.452562204732672,18.44849425269684,32.6952985250311,49.2063492063492
09,187,Mahrajganj,2,Cluster 2,-2.2311,-1.8034,1,0.0849,942.9674167760686,15.775934991691818,18.3624035880319,0.6121719981688849,62.761601757677234,48.91565015030457,26.93399502255805,37.03400338882923,25.694635783902516,30.80805388568101,44.18322097091988
09,188,Gorakhpur,2,Cluster 2,-0.3129,-2.3527,1,0.1149,949.6618852504,14.151246539267422,21.078206082332503,0.4091967947902394,70.82914858229073,59.36055469953775,22.439268243457583,30.435959418090277,15.475484925001782,25.03260880019591,55.22084832450325
09,189,Kushinagar,2,Cluster 2,-1.6469,-2.2295,1,0.0951,960.6359543578164,15.951016455400746,15.267899624748637,2.251872890333237,65.24846935693131,52.358195902048976,25.353267983504523,31.33564910406492,17.87105444122465,31.62162379932192,46.84607416651969
09,190,Deoria,2,Cluster 2,-0.5779,-2.0708,1,0.0755,1016.959405139466,14.979815836844626,15.11354922014121,3.5438862850239894,71.12796470985386,59.38395057399315,23.889111413549315,28.25737694239113,15.16926658607876,27.0055441051942,51.9696523578995
09,191,Azamgarh,2,Cluster 2,-0.3449,-1.9548,1,0.0929,1019.2144083774032,15.303387818539274,25.38795161503912,0.2021494553538395,70.93242077184564,60.90809857191584,20.433435260882227,29.736841591941594,18.46967829142315,33.87129454706596,57.16134900643717
